,total_crypto_borrow,total_crypto_collateral,total_external_crypto_lending,total_stablecoin_borrow,total_stablecoin_collateral,total_external_stablecoin_lending,total_stake_borrow,total_stake_collateral,total_external_stake_lending,weighted_crypto_rate,weighted_stablecoin_rate,weighted_stake_rate,date
441,1760102604.1308494,3831653674.864905,444377628.50221187,1976401649.0790634,363712011.90470684,2102176865.3586652,22705150.00033832,3617432099.398733,61575080.72232433,0.008840807122402431,0.07458621060502688,6.0668733495886766e-05,2024-04-17
442,1758181104.8283906,3779871411.9195127,438176049.2730652,1944069026.75099,372016632.2111633,2068813132.332898,22754870.900585,3599625413.095566,60538608.6987899,0.009136153269919537,0.0735956661306969,6.439078509633211e-05,2024-04-18
443,1743296682.8813794,3858852419.9087124,447152195.8619584,1952829651.4288113,360613491.39187086,2149614613.3574157,22983810.530731678,3544342313.040058,67334215.81531061,0.008948789116334217,0.07038656556394732,5.6841303748100586e-05,2024-04-19
444,1744175329.1983855,3903335113.8359075,451759522.2433323,1960011304.5877435,359685276.93743616,2186372299.9295993,23163010.766072616,3537966194.2070203,58150459.87750215,0.008857543975975993,0.06895374806681237,6.475278884094186e-05,2024-04-20
445,1695135253.7889304,3879864374.213602,465151863.1832764,1960283352.6472287,355034471.66017497,2221571574.3457785,23149145.76628036,3496733410.2838264,58017086.00813863,0.008911481826119852,0.06721153247656601,6.495012743535266e-05,2024-04-21
446,1694644993.773893,3908781596.741769,464148796.5122282,1972792012.1574273,369704567.56447214,2239569530.310401,26629959.862730883,3488219703.039565,58136866.69891985,0.008763895338322052,0.06630889564959049,6.698922644892349e-05,2024-04-22
447,1712343433.8589702,3905558632.1716547,461971355.35261345,1974514571.8464181,369976369.9039931,2244411834.369934,26144972.969534084,3529851620.422287,57116624.61743392,0.008855056665355836,0.06614699451087698,6.703674329666733e-05,2024-04-23
448,1688255381.4075134,3845117759.3983383,464964433.7031232,1967182278.6888242,358600437.3914786,2278676890.857369,23389161.0793873,3525163913.333498,56899346.1039564,0.008935401485739241,0.0644116926702636,6.572130625254125e-05,2024-04-24
449,1718665398.348172,3838913184.926175,461712534.8976862,1965051817.300872,344572887.84154856,2268122661.198048,23423832.461761445,3517534203.3091764,56384634.96687577,0.009397058399959872,0.06551892098164983,6.619803111083897e-05,2024-04-25
450,1713137107.5034099,3835630679.5264463,500663953.89664996,1965784141.3206463,326055806.40941745,2333055395.7734876,24237434.06097014,3512415488.172907,55756744.55735246,0.00932416141057765,0.06337966759816482,6.517611039181997e-05,2024-04-26
451,1729684653.3578577,3867739567.711451,491363573.28817755,1974417895.2409854,322254300.0798122,2341815572.758397,24269741.50415364,3529691735.057477,55774947.171720386,0.009090287639908889,0.0634993465122512,6.494911105496781e-05,2024-04-27
452,1706035200.0762913,3864216206.328155,497983351.1011381,1967133745.7591293,299702628.76505643,2351998076.043679,23832355.876395643,3494116738.977843,55703070.60116127,0.008879313797386396,0.06370213540946082,6.473887852564339e-05,2024-04-28
453,1693411471.6596234,3872349845.217368,452367370.1941141,1978109313.0919328,300142222.9732054,2365682120.34911,23451279.663076118,3495263634.7991376,51748721.58298874,0.00854402250331047,0.0637485164873554,6.272725010373563e-05,2024-04-29
454,1668116173.168154,3832703336.538407,448899183.2755493,1973356223.2683055,290780288.1771911,2373662800.118275,19642935.08073042,3443668847.9446716,51103392.50023759,0.00843680509864241,0.06349701096688323,2.799940914511359e-05,2024-04-30
455,1615653859.8036802,3785893353.5518293,465081910.6142043,1958374113.9622636,301251201.42492694,2368861601.9612336,18175695.585493103,3347850467.80491,51382230.2957638,0.00808908239673168,0.062289820190814554,2.7066441948290286e-05,2024-05-01
456,1673922386.8775508,3866616006.264867,439372733.5087732,1969830653.1582532,304761961.68540394,2375189095.1249065,19593450.638365667,3341270909.9615955,51865626.97592598,0.008502841304132215,0.0626203132360499,2.82386795180042e-05,2024-05-02
457,1672117508.593398,3871096325.053819,444248522.60227513,1961639046.5739994,216567533.35968843,2491696808.8455067,21819329.67390648,3353418728.9015055,52667654.838229224,0.008579338288359979,0.06093483410849681,2.9482314995877333e-05,2024-05-03
458,1672414022.9216409,3868511211.55505,443801648.4258607,1963856359.3912942,208349373.88688806,2519790351.29149,21812980.441414118,3370455226.920256,53174944.70767901,0.008652814517875923,0.06020408920704397,2.978428031397811e-05,2024-05-04
459,1672875974.669075,3882954101.44775,439100246.33571833,1974189668.4009054,220211799.97469944,2497680896.147005,22243712.648772232,3371595432.9547224,53167363.85005752,0.008597842201530701,0.06127775353390764,3.065220785375718e-05,2024-05-05
460,1674828482.7491796,3911857264.96119,444097304.2219416,2001169729.4401138,215302101.67605972,2454136278.2896466,20773232.237872083,3378471014.693105,51519313.992191724,0.008457020559544006,0.04898006057703323,3.001939697425031e-05,2024-05-06
461,1798998900.0961564,3896288827.1711307,437865251.65532494,2001171374.856772,214979318.75803924,2456106029.6398387,24533287.034294374,3386071950.3010364,51013518.53411932,0.009913092673585217,0.04890856390038369,7.790934733091098e-05,2024-05-07
462,1826426160.7395737,3901888655.4308925,451630744.5295121,2015932275.4866548,214507840.20836574,2454304839.374186,25899355.014308468,3440846791.2268753,50960925.35448654,0.010326911412367624,0.04973382442321716,7.76221537659072e-05,2024-05-08
463,1814795630.2856393,3933412185.182646,441561365.9792377,2033484482.956828,213101350.19756848,2467223821.4090447,23132423.30560724,3479199380.6213794,51090186.915238895,0.010453814376322895,0.05021369317344917,7.623461237229491e-05,2024-05-09
464,1820775548.3173516,3936278529.599202,424776173.77530456,2053555446.9304032,210931197.31826332,2509286187.2492642,23679294.07661422,3488712877.9464493,52090379.9132454,0.010741101991152585,0.049662610090160014,9.506862141491646e-05,2024-05-10
465,1812992304.8420992,3924417124.0675645,411685273.84343255,2049948245.2050772,195625702.31689274,2537542244.495623,23672254.752246443,3488771169.78121,52144741.36994138,0.011073506763041153,0.049083275030501895,9.494355123386402e-05,2024-05-11
466,1791530618.196109,3915231340.2051873,424610508.350185,2055387854.7077286,195489283.0435203,2533946044.142918,23672096.04628786,3477281471.1346793,53910011.03748146,0.010881578356591839,0.04948048572203439,9.354426299776435e-05,2024-05-12
467,1827536226.1113312,3954314033.251608,406594723.0616182,2076294821.0989451,299455946.59214014,2391291212.973415,23672101.22273031,3533775187.6618333,54176750.23184726,0.011516688049560237,0.05172402351815247,9.165450433905447e-05,2024-05-13
468,1832047352.2922769,3942228506.8188186,407080200.02999204,2074943288.1034532,300849163.53842425,2395017813.0311956,24569862.773604993,3512171572.466179,52539590.547163054,0.011692143761397763,0.05146691061007207,9.320648155174716e-05,2024-05-14
469,1943864873.884149,4010307248.3680496,405383058.7086505,2083030521.7334425,291479258.08658445,2405289810.055771,28286058.83819528,3473140743.0769253,57879425.54539781,0.01305278695798965,0.05183398057055837,8.899627446295268e-05,2024-05-15
470,1929657524.6502035,4028620089.511457,407676945.92522085,2100446685.098779,294433195.14551955,2363791033.17688,28384552.504896168,3485475430.410264,62076764.401656985,0.012709622974522107,0.05435175501471968,8.308790667333716e-05,2024-05-16
471,1941274001.8098128,4112722140.6629715,413381098.8693552,2147627633.8258915,357596493.6405634,2340413168.7779174,28513226.897909537,3520321596.5667377,63929741.35108685,0.012813268956503351,0.055434968770264145,8.101064991011796e-05,2024-05-17
472,1944727553.8517938,4122579669.4117875,414010156.4520812,2139900749.781568,358711826.4856244,2326197674.930906,27764788.62038704,3530249323.458025,60153042.8607984,0.012765976326676313,0.055598280358324086,8.726148079818079e-05,2024-05-18
473,1950115914.100239,4119338109.9161143,419798921.9253656,2140594897.1599176,355536058.92609143,2315418004.2476373,28222969.982268345,3532953385.2662663,62088156.522857636,0.012721588636607455,0.056886402757162585,0.00010273662933986142,2024-05-19
474,2009721927.600081,4291145709.760672,419770600.6175093,2216786370.793126,344449347.0619034,2354891988.8639274,27715962.818615373,3751888961.417098,67420128.15660773,0.012042394286187027,0.05873717115981404,8.655240114234094e-05,2024-05-20
475,2040128217.8417895,4454796168.175674,475893417.5447451,2278297493.235081,342048869.41083115,2424102937.212262,28624720.46101672,3969200345.1006804,73373935.03620444,0.011589289821173887,0.058867305436323056,8.110746258319571e-05,2024-05-21
476,2048640206.443832,4507662195.276203,499354626.4783499,2289959596.6687675,342745292.01877004,2415841901.0832543,28354470.197644606,3966164354.263652,75080417.75897004,0.011637586888337104,0.05982638418094076,7.761070861752507e-05,2024-05-22
477,2104602023.5453136,4619293268.919904,576771235.2848462,2414952313.0787683,256006180.05947545,2422616458.828136,27807458.711479697,4246353179.571823,73863592.07521817,0.01040200739635463,0.11700534538354254,7.760797399698672e-05,2024-05-23
478,2256995776.876635,4489603022.197089,532579922.4882507,2387417698.4303236,236618903.08999905,2452550351.0079923,27908106.583243415,4175640031.815651,78589630.43771659,0.011006453533675749,0.06963795590522909,7.914773344334887e-05,2024-05-24
479,2261788174.2514114,4496402925.890567,532288678.4601225,2394076212.5459037,236709118.94405612,2463408155.152021,27908953.613028087,4180555199.497248,87991977.48450693,0.011063471436447933,0.06854910784056878,7.225720576692421e-05,2024-05-25
480,2305346537.5101714,4601356741.133831,525107746.2649947,2415279489.819997,237556168.15626976,2524221857.050795,27889864.734073166,4212365800.846275,87935465.59612587,0.010688540350529728,0.06673179140483451,7.229980255810317e-05,2024-05-26
481,2303595959.520031,4643864909.5889435,537204163.5105774,2470834058.1385045,229640603.75776044,2551983056.608308,27876425.556101166,4290634047.9770665,87703806.51335162,0.010419517708925928,0.06881228329125849,7.218897941914054e-05,2024-05-27
482,2292121151.387897,4569199577.724247,537241756.9141499,2500253256.859892,246872744.7753273,2584568116.350655,27419237.96027237,4318501353.677311,88140619.97128566,0.01039629318388534,0.06798018660180524,5.960108045019498e-05,2024-05-28
483,2295580267.1400075,4573208428.057917,495067304.5666327,2503708227.9285245,251224373.1602842,2595748720.994133,27443761.396681868,4321242485.866116,86688226.07391028,0.010464464283540415,0.06770474057016368,6.032899689184844e-05,2024-05-29
484,2355891221.200844,4611168996.768599,501904195.231779,2528059945.300574,247389714.23521775,2544063521.826438,27820466.367706623,4335547291.664216,87100592.60855915,0.010818419557338008,0.1100050351537822,6.0320298032691725e-05,2024-05-30
485,2363333250.10276,4610238810.8079815,504621594.23745334,2536774081.357361,254473707.77910176,2615046769.815536,27488519.719707314,4334826738.175922,83981285.70280975,0.01071731673853382,0.06813568690212758,5.4213406057619275e-05,2024-05-31
486,2362458137.841175,4640718951.6732025,504181956.97604215,2548258798.9291625,248881048.55461562,2621053855.5317364,27499147.143820282,4344243002.740788,83707174.36180542,0.010622697408102812,0.06876368589972016,5.350966416242307e-05,2024-06-01
487,2364783065.034835,4586876886.207797,506515816.84576994,2526330435.2038302,249386802.7166214,2608011789.686635,28039626.672100183,4341839411.428574,85039942.72183609,0.010994192687291154,0.06825408619067143,5.308856651494306e-05,2024-06-02
488,2420111353.178807,4627850068.414967,486060591.1988829,2552264707.7452335,251284880.19887608,2594829587.3787694,28039974.926875368,4370305758.640002,84172343.90672097,0.011345077481957835,0.0706364898267877,5.476224338779245e-05,2024-06-03
489,2530161848.127297,4684455973.397691,470479336.2365504,2590552915.102769,257554520.393497,2607880345.610143,28586954.485560562,4402756260.777562,98907597.80537279,0.012110861728605643,0.08632981462375912,4.9576952315519494e-05,2024-06-04
490,2538524906.1204567,4760434876.792639,470567687.92638016,2614126406.042109,249829817.99355254,2609246157.897402,28628144.843169842,4384872391.497711,101552852.58512916,0.011931455676537944,0.07724248150286231,4.9278017547762456e-05,2024-06-05
491,2560616618.012385,4774076080.478986,468377714.307242,2655141044.0488462,252279225.51595896,2627927821.9986076,30019267.498802494,4390375261.376902,102727765.77055618,0.011876064896529225,0.09453730349105423,4.336625256674011e-05,2024-06-06
492,2557672089.8420806,4765235068.397107,472975606.1635179,2676639454.6374197,252531260.57224834,2738640025.983341,29652892.722343534,4403296784.634589,106487059.42721005,0.011719102343977588,0.08766348123977967,4.2340581657830304e-05,2024-06-07
493,2554013100.7787876,4762550728.784524,484087521.13479805,2692844560.467109,252834632.9167572,2757278447.447476,29778497.516957052,4387479472.361177,126011053.42789257,0.011545620881484068,0.07059316322429854,3.843289654713152e-05,2024-06-08
494,2552191145.41659,4771187376.276329,492856612.6713708,2693211515.5771165,253737646.64250755,2764953135.9108524,29672850.142371837,4389775186.614763,128077505.40350257,0.011280315086958941,0.07146241928683757,3.802964652199567e-05,2024-06-09
495,2577903872.23959,4782524160.6755905,483493207.7575475,2698199949.4431067,254984745.41753718,2747864845.446409,29678532.08465515,4413761398.884538,119238746.6709018,0.011655617690173328,0.07038956022954737,3.969516344124183e-05,2024-06-10
496,2589466012.8109074,4782616217.240768,472687528.81993854,2705103511.8116984,250260197.23290014,2729193057.6540766,30647667.212423563,4390538497.374201,118943573.71237592,0.011922223015010155,0.07193433780320481,4.984335440905954e-05,2024-06-11
497,2586967269.906005,4784881118.272491,471612672.9059518,2703444463.0305834,254448581.69060326,2737132768.3076916,30025756.41394988,4369835728.899636,118800729.9660077,0.011818296953534846,0.0712611558353064,8.202996266705581e-05,2024-06-12
498,2554123378.165769,4779097400.606121,473502214.94482666,2717168208.0335374,186725540.42970425,2809595421.1651554,33073810.621346418,4369027867.07025,117878268.66336586,0.011392088840586697,0.0931058207342435,8.368905815769832e-05,2024-06-13
499,2565194946.6561284,4767315903.854221,472370432.7185341,2707926210.39722,185890198.5981977,2815771598.0054026,34908290.56867186,4370795133.001059,115246915.69589452,0.011478181661987356,0.07137740915321868,7.286788545236977e-05,2024-06-14
500,2559421631.793071,4765395993.951451,470789091.46082884,2692239842.416694,222051224.80396983,2781639918.587644,34518466.97144747,4351663783.196236,116707571.79324387,0.011781725031260187,0.0701047178696088,6.325589037388038e-05,2024-06-15
501,2554829400.8228683,4758844233.205784,473616798.77867997,2687263036.4759336,222866315.11015064,2776070176.9651203,34837867.9394461,4353589769.479318,118085798.48928997,0.011649033433315093,0.07006642605535711,6.307803441844786e-05,2024-06-16
502,2552204272.9935746,4739869513.955538,474362584.55609363,2679621068.642159,222359987.36576986,2790330991.3801737,34883979.73794523,4325558898.117743,117558637.32733566,0.011701541248745935,0.0690598267178039,6.315657904961184e-05,2024-06-17
503,2542276936.5210023,4668286600.230749,457076388.638305,2652625738.974752,212185237.64551115,2841355871.762565,34917783.25816131,4320997671.356256,120423176.85579805,0.01125833385341339,0.06587445756161178,6.215245649325355e-05,2024-06-18
504,2627017078.718226,4682012642.108659,460800625.4364165,2658204017.9808,206792986.38801,2840101946.101882,33092222.869337495,4341581030.254939,119186708.47764061,0.011818825062536353,0.06642830015836605,6.116656662599661e-05,2024-06-19
505,2753459834.7090573,4723538612.921031,458908274.57615864,2684003262.528315,206632106.91784257,2874988826.7645516,35556591.508574605,4333367167.770662,123174440.72413091,0.012721331754919768,0.06620711734775728,6.143998703309678e-05,2024-06-20
506,2744554174.0175986,4706232914.233683,568403429.5223523,2674213634.286111,204532309.06949484,3070580579.671751,34951959.54323345,4332911917.007714,125268753.53681824,0.013015597295062846,0.05840777426343181,6.023616164322925e-05,2024-06-21
507,2736591149.7904263,4709146428.1445875,563447275.1769994,2678843148.5120654,204544471.68182915,3091403041.9992313,35503238.61515473,4349438191.694968,101393575.77217342,0.013016391802274688,0.05782728374698576,6.95040558202233e-05,2024-06-22
508,2744306938.593737,4703250426.333345,566974606.3146623,2681360213.800212,205550723.016081,3044413193.3416805,35821372.769195035,4342878738.70192,101731756.14969352,0.012633573033742095,0.05966495610933374,8.147602883488365e-05,2024-06-23
509,2713214395.016497,4643257080.079214,619560953.4634364,2639941048.27187,190019451.350905,3008413366.6978135,49184263.75764681,4307190355.060935,102610441.7326107,0.01264376727903053,0.05969385744049822,9.083291394229382e-05,2024-06-24
510,2749535966.742481,4651876658.83306,573735796.9391866,2649052150.3264527,188651809.40644643,3057665833.473773,49219568.07451763,4296361344.7226095,113441264.06591141,0.013182169331747536,0.05836462103851039,8.335179689056148e-05,2024-06-25
511,2838803772.8627796,4634229582.674788,603687662.5018475,2657460520.221615,192231788.3422994,3061822545.230253,74127985.4785834,4296675877.529588,107072071.97106676,0.014203904473229587,0.05837335291334758,0.00010825186933014715,2024-06-26
512,2960842792.4521666,4593900129.557968,651563960.9554847,2676190271.8268137,190508189.46249285,3158033824.3334513,73038248.5352043,4030746016.718523,380439797.8452838,0.024152190456816203,0.05587893506270249,7.19754831746051e-05,2024-06-27
513,2890403393.3745503,4577482539.308939,637902359.7379069,2684258614.6370754,187300627.35316816,3168038798.6341043,76570586.11123356,3975148681.290066,373590944.95642257,0.015789120419273626,0.056026363340974376,7.62801049139411e-05,2024-06-28
514,2887089609.658154,4570897368.563214,639092637.3343064,2694131672.9750605,190440157.6213642,3204291138.922551,73645186.02032688,3977217964.2875094,373145174.70233905,0.01572534858865508,0.055352976157943545,7.388356524128696e-05,2024-06-29
515,2868466463.114985,4607224894.702598,627170597.5670818,2711409042.150537,180653791.62217003,3183428353.0311184,74204520.53810108,3945189473.0573688,373077338.7399966,0.01542043017798806,0.057315091620775645,7.270018540049702e-05,2024-06-30
516,2867783318.1747966,4719276275.14089,631807344.7903752,2791008328.3166647,181900756.72720304,3172576783.697538,73474853.4977662,3939148804.831044,372581213.36198425,0.014555966898493904,0.06074322816719893,7.179385277002462e-05,2024-07-01
517,2847208067.2405567,4735246604.927,590329630.0409431,2804043649.4282794,142675576.38276204,3207699637.24391,75598997.20083727,3942015086.886772,411752577.79668593,0.014514309057138323,0.06130305779790692,7.209635351105861e-05,2024-07-02
518,2951561721.7355704,4708697190.370229,611752681.6790876,2782255528.412638,209103969.25751373,3149480814.906605,101542969.24489704,3920733251.6087303,403902242.5313843,0.01575997900863772,0.05992166186512655,0.00010098347526657515,2024-07-03
519,2923062494.6858916,4458725371.20057,709640420.0567005,2658472826.4648633,223376644.57140923,3106478959.124175,100593329.40359473,3831795350.524766,400635469.73025036,0.13927672433325708,0.05570441041878257,0.00010909155785898502,2024-07-04
520,2831003422.8061566,4548238415.404969,599180593.5823237,2615792176.931174,226050638.97875738,3128424520.56442,100225338.63108017,3683886891.458209,359384624.06369567,0.017522051850085194,0.05306859708395983,0.00011395981066813747,2024-07-05
521,2786529243.642855,4554669080.414929,601347962.2522465,2606159750.1121755,229913306.67586252,3009547624.903979,100259778.23355106,3648874762.994891,361008828.4985686,0.015843662219809238,0.05644776710514595,0.00011529435615347281,2024-07-06
522,2780254730.330747,4540282125.219553,598382891.7979581,2605616155.5578704,233243275.36825112,3018276995.051541,100356973.13896169,3627105490.642013,360196441.04656416,0.015909241513083438,0.056003171758092864,0.00011530084896742136,2024-07-07
523,2790951708.908276,4508402032.826836,604401533.5208534,2561001089.1312943,230637540.0993652,3095447485.0915675,101050851.50254366,3604910204.2583766,360887760.24431145,0.017883345995197007,0.051743330301193914,0.00011719935567329687,2024-07-08
524,2790648152.5636034,4533382753.6557665,585117536.9151628,2555877448.6857424,231829042.63334525,3106810847.7023144,105603136.87477192,3610203275.3651524,360206319.6116341,0.016094822066221145,0.05116778450784847,0.00013446552763691073,2024-07-09
525,2801543270.4256096,4537803650.751203,588037847.466463,2557349121.671406,232698189.2476469,3060091090.151285,119738689.98143998,3613557332.734322,358146615.8433249,0.015992057181244967,0.05272971637717806,0.00016269646721498902,2024-07-10
526,2787454129.394474,4534405359.268899,592777567.4895055,2560796080.131699,223301059.35354087,3057921244.588876,122741358.63532072,3610024032.5509715,356727757.15244365,0.01577391796796217,0.053263193903569685,0.00016905978133452144,2024-07-11
527,2793313598.7569294,4539209261.189984,593808618.4953554,2576168150.2658234,177734833.7036334,3108208869.925039,123431718.5413856,3646345841.0101056,346299580.50839627,0.01589145028601933,0.05370320547159615,0.0001673224527861449,2024-07-12
528,2800890116.233432,4545840711.379231,617035106.9361767,2573236098.7075515,161981442.33103773,3080839884.2682447,141042839.6415588,3629167463.352054,346198534.56001073,0.015624998001125361,0.05497441892866162,0.00020969388210907703,2024-07-13
529,2801262572.253402,4565924072.07378,617521668.7813547,2586704630.126448,160338741.45936537,3089552603.8116007,141389157.03861314,3635891312.747022,346484679.4925653,0.015474225603373484,0.055303305082027264,0.00021331083330801737,2024-07-14
530,2862133656.7719603,4718521118.583981,688104000.1441799,2656150260.206913,161559048.0345291,3070212387.356566,132317411.78434287,3679635626.421132,348476641.2898124,0.014924852713934246,0.05899767638715713,0.00018539605647514406,2024-07-15
531,2913778898.551474,4761842330.105608,704519758.4377059,2659060130.595531,162136142.29116043,3090185413.736629,131418848.76845092,3689281314.1720734,389525141.72548217,0.014997854632614013,0.05839614276806475,0.00017897257358633122,2024-07-16
532,2922907510.3157434,4759138285.037108,759169465.6434636,2658908396.77488,161780782.5505836,3117470479.5674396,130758582.3450841,3698456433.4044204,381242877.31063694,0.01500705419224871,0.05742449702760301,0.000178391901455658,2024-07-17
533,2928474354.385939,4814005040.514423,711247711.6191572,2712174842.350806,163426799.69932556,3137603578.4536443,129989613.41842365,3687008960.957154,392591671.6859191,0.015033495563068355,0.05897943505636607,0.00017690117926209487,2024-07-18
534,2938343861.090787,4871478357.379083,734567359.9629476,2709826514.2289805,168038286.7924807,3139444701.8690224,131331377.1830646,3673772142.0712695,436512213.58529323,0.014825461166815457,0.05863901281996574,0.00017438501411927575,2024-07-19
535,2953776431.875,5037790226.58762,738129909.1944222,2784931564.509053,170020325.0750902,3153119767.686743,129372139.79929061,3676800377.128226,439170910.5294348,0.013625029611210766,0.06137788015504962,0.00016888066380653274,2024-07-20
536,2964645288.257646,5045119122.376063,676764893.5103108,2802626492.1862726,170670917.75760195,3182661546.447747,129047131.09079465,3694171105.440294,445286948.437126,0.01373278450071804,0.06104351365338112,0.0001670364096666434,2024-07-21
537,2979050188.0037017,5075224385.343223,668396054.7459067,2818971951.3717813,166131371.3177337,3209816026.186596,128134041.47605468,3681965671.702828,439355487.45372653,0.013981544212338166,0.060933103439147006,0.00016775113055752527,2024-07-22
538,3151054689.695141,5096349217.571925,678125194.9850913,2835532866.843566,159568415.2098018,3217455464.5715337,129905523.75382137,3699176439.8375907,436453498.4151825,0.015533717194150169,0.061619827791285144,0.00017074790910961713,2024-07-23
539,3149584515.0548353,5089764616.814389,678370840.5615624,2842795839.8397813,165206805.00728905,3234432685.685344,129364938.21260612,3700007886.558322,398208149.9567938,0.015562001873950692,0.061111165637146414,0.00017118051168113005,2024-07-24
540,3107874234.603984,5035847851.875567,681692965.138244,2804639315.5518217,162847233.6495257,3197946065.413495,124016055.70129052,3651067018.523722,366731172.1254542,0.015488341244216493,0.04396263812828978,0.0001738504113540274,2024-07-25
541,3106633817.889683,5092077760.161413,680109829.7469724,2834682699.7654295,167747384.09122264,3190433421.2553854,112495816.81499763,3647549690.666994,375599250.0525473,0.015290519840938288,0.0449882416264895,0.0001550168988306353,2024-07-26
542,3110704460.824811,5125882399.532472,663132726.5647367,2846070413.5582986,172896204.20751396,3171039857.991424,113091887.55753157,3647855388.385047,374382814.4132782,0.015390649984260036,0.04573515291492103,0.0001538600149312173,2024-07-27
543,3105453219.869798,5140960911.322246,668327927.4111458,2870703473.856398,173409003.7363386,3177504678.992214,112640074.00432709,3678519655.1060677,366396926.97792166,0.01534592110669334,0.046338397631241646,0.00015036897989655716,2024-07-28
544,3115057378.5763865,5194112302.5609455,663766463.3139801,2961728670.6340156,177915226.0571961,3205649348.64479,113240001.93642935,3823573063.3219714,357610517.8255694,0.01546051835647081,0.07693621003137725,0.0001459557356630274,2024-07-29
545,3109541042.7127123,5203742641.994246,661531243.1647402,2967015364.390558,179212333.05447853,3207800586.475483,112738612.15239528,3810172121.4491954,357694070.8908166,0.015397121396593135,0.06283289050973588,0.000151799263884285,2024-07-30
546,3105794637.1368036,5199679780.501256,691304977.3074529,2980209912.4654098,187553078.8119177,3196781296.491756,111940539.78642906,3790076379.09474,312183460.068809,0.015290259758124794,0.04897500500668255,0.00016336056922605077,2024-07-31
547,3121248363.141629,5137917135.760449,689531306.5188962,2914082997.838078,187871573.48621964,3198085518.6241918,111643022.42037587,3687587936.1502976,310287487.4285668,0.015427254776195333,0.04674954030785741,0.00016495410889213124,2024-08-01
548,3090672972.77865,5070151284.682651,680253765.6908375,2907282213.6427493,218662417.8525639,3211540502.9980145,106121043.74642037,3676744445.479613,287194472.8732979,0.015364223458359635,0.045375511280525506,0.00016625487608990034,2024-08-02
549,3083775171.935769,5034113648.105539,720820717.8070728,2867160372.3532705,228574745.94136378,3092452164.223639,99647775.73484556,3653269113.19427,275706364.5524467,0.015278591502852528,0.047088381627927736,0.00016051039388121274,2024-08-03
550,3047668847.9787316,4852963666.207605,711520658.4975553,2802840901.214138,208002656.47270632,3105576089.532626,92673612.63202108,3468537294.502189,259555519.2785409,0.01539615141566076,0.04513644684249821,0.00015421082193740256,2024-08-04
551,2806883364.6016273,4410681377.188333,674189768.4201838,2381523866.1083975,254067764.20005152,2843773841.101616,76617482.19409513,3050847663.0714335,238637310.8401614,0.015401641978573185,0.03745052645437223,0.0001345939828540929,2024-08-05
552,2794689481.051466,4456367363.712924,651784068.9720453,2430729962.6370277,235686000.95044956,2870790066.1536436,87960999.14043216,3049951376.604092,250252854.80825275,0.015117613347741886,0.038786366208450114,0.00013953647851468835,2024-08-06
553,2735359027.1424127,4459448549.534201,665961596.7845697,2409710707.9825644,208920547.6941924,2877067890.0454087,89872182.5242203,2927472619.4324293,285074706.83019173,0.014414176790603316,0.038469194046044486,0.00013115080309131672,2024-08-07
554,2838404920.9052844,4583416554.468883,705502674.1063448,2482960585.215129,173115119.72916204,2888471043.4186144,95667081.80788408,3099311879.721857,291329627.33229786,0.013724680266258626,0.04156236080750435,0.00012700057480879493,2024-08-08
555,2898606071.540496,4591882185.521387,713658688.2766733,2483760169.9427934,173161355.99205068,2912410209.2276497,98009683.31828308,3094706230.7408977,293400033.7675344,0.014381512363093079,0.04090624362983107,0.00013588395054734635,2024-08-09
556,2871693784.352569,4556660692.607933,717849985.5714232,2464400799.2523,166644937.25992146,2935036460.9877653,97891514.25499286,3074462844.269049,316211595.93169606,0.014880631517149223,0.0398489343669269,0.00013286984663073815,2024-08-10
557,2915770407.578353,4463153815.556931,751478102.1555302,2432041518.980409,168193521.43192875,2971764961.152172,99105734.81056115,3065135095.812554,325938778.6181932,0.01740543230586887,0.03785563685823901,0.00013342858578095176,2024-08-11
558,2931804757.1552105,4494422483.828421,740582816.4146428,2414525758.0238395,176959393.92983532,2918058437.9624376,100067310.76920994,3057779900.7647095,329074236.93985397,0.016068158389134453,0.03840513963378506,0.00014895848354164407,2024-08-12
559,2932420348.546409,4580066901.80584,724115140.7373883,2436214442.710047,174477008.19811144,2920668469.7444954,99596656.75439273,3063328509.9348598,329150587.17834884,0.015124082113712184,0.03909025638004616,0.0001460685876783247,2024-08-13
560,2962628668.3715963,4505521913.308032,784542279.4966855,2428164519.754467,172638060.17869088,2920300376.3338394,99632968.77999184,3081657284.5257554,326377360.89902806,0.015122462647577271,0.038894689891562424,0.00014577862789841813,2024-08-14
561,2938445245.7034,4475847897.50585,881600551.436289,2415700278.91516,175968041.66269553,2932474573.29679,99723151.34510206,3027088167.6647053,309181138.65131605,0.013684086972647109,0.038106695381617435,0.00014973825228735023,2024-08-15
562,2936988949.3430343,4468225573.473339,864129496.0265341,2412217546.1660533,174162371.18988687,2926791613.0258236,99368596.73425251,3064705106.467391,272695138.49840623,0.013759790438748242,0.03817794058717352,0.00014725305161484545,2024-08-16
563,2928620558.4894753,4524058501.443475,805958363.4306486,2427322098.5441318,175784273.36316636,2929245520.1742997,97099659.13572216,3057795962.014723,272119756.1631995,0.013514827608610148,0.038569586272332736,0.00014163292042580972,2024-08-17
564,2923555607.681746,4511932065.410704,830974883.4309813,2438899683.6208215,178092791.68364617,2926516242.42999,95817811.35163793,3052882727.473864,272780618.7505311,0.013819208863857279,0.03893430003270498,0.0001405229142731931,2024-08-18
